orgnid,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,
100027,202282,410,930,1523,2752,
100027,147462,136564,13159,11821
100027,9620,336,201308,349,384,
100027,135442,16429,72364,203337,171897,
100027,1022,502,79,
100027,195708,56314
100027,626,32229,632,1766,43813,
100027,177408,14593,2037,25504,539,
100027,127396,3168,180691,11,921,
100027,1492,86053,30,14543,12601,
100027,182250,223318,12747,37825
100027,60,4134,160373,15069,2466,
100027,96383,294,5728,2030,405,
100027,493,74,99848,37040,972,
100027,265,7652,144708,196263,107267,
100027,189471,29396,25910,
100027,442,37714,404,17409
100027,25050,68584,4006,81
100027,4298,18001,825,7496,36,102
100027,2,11,39131,3721,4,
100027,159939,189026,167128,176734,40307,
100027,63,61735,127322,7990
100027,148,142,63,1704,5365,10117
100027,10,2217,7652,157875,794,
100027,41507,218735,29633,3665,615,
100027,173494,297,197061,191288,223,
100027,442,890,15,13,8081,
100027,137282,79471,107250,17142,80283,
100027,37010,16371,68034,229268,190805,
100027,15242,58510,8533,1776,30319,
100027,1022,219459,1308,6617,360,
100027,22949,510,251,767,270,
100027,188,3417,196400,107591
100027,230,2293,1312,73198,179719,
100027,2375,752,7890,2414,27,
100027,119489,121131,142180,206465,42208,
100027,6677,2938,114175,176521
100027,21338,1291,1053,516,6297,
100027,13398,6842,3548,
100027,6423,156636,12232,170217,156385,
100027,22523,927,374,36559,140,
100027,2237,1919,2286,26438
100027,13398,6842,9707,3548,5129,
100027,16375,11449,1208,52289,42941,
100027,18,2619,608,42899,13974,58
100027,63,79,52,
100027,76039,64900,171583,61905,161921,
100027,21683,28021,114855,60021,44,153484
100027,739,17,929,13800,165561,
100027,104409,156193,891,174,3349,
100027,23844,183,103048,8327,870,
100027,2983,11070,8613,7589,8626,
100027,183658,18153,2127,4278,175,
100027,716,193,163146,229116,6067,
100027,171342,43089,134150,2507
100027,14936,9956,32951,6053,3767,152821,226366,903,3796
100027,21940,3884,46,15307,37074,
100027,30183,22616,5155,19,552,
100027,147132,229509,16891,857
100027,11409,135392,41637,17
100027,6339,6244
100027,15514,310,65926,
100027,7498,3182,4549,35144,473,
100027,173,84,104076,228264,140714,
100027,127,990,13,176,11293,
100027,9600,1692,11356,857,34018,
100027,114687,37001,9633,18311,58,
100027,66,2470,3683,97,57990,
100027,131,13,176977,2587,45931,
100027,589,159,6147,128659,135,
100027,173209,1332,2702,203,36,
100027,3717,32143,182,5792,10299,
100027,152131,33,610,39076,32434,
100027,122797,9552,6545,191,150155,
100027,226381,31763,100,1429
100027,92702,174289,184088,5465,828,
100027,97325,5389,13404,36334,33,
100027,131,1390,41,59870,305,
100027,29770,57750,13374,473,151211,
100027,771,85920,212950,64443,57445,
100027,6142,134038,1755,217916,54797,
100027,1755,722,16136,114100,63524,
100027,1019,412,67,61360,7907,
100027,6661,4,127627,82608,941,
100027,33640,3535,428,
100027,49684,23426,1428,
100027,162,23741,32950,27857,213995,45675
100027,3064,9946,67439,1254,51614,
100027,929,628,45872,25
100027,1963,160107,13,15,121,
100027,361,47210,116863,20,2601,
100027,205,308,1415,5,583,
100027,229123,123362,124843,31398,130902,
100027,4244,9336,6661,10155,9874,
100027,102768,366,164829,13,852,
100027,50898,13987,16441,14801,145977,
100027,52276,135332,63230,185,186339,202,138279
100027,11702,96492,21216,38718,2942,
100027,2015,17409,195321,
100027,7065,9600,14054,16502,671,
100027,22815,764,110365,782
100027,93368,147267,2283,137504,148504,
100027,1030,97900,86729,13
100027,7109,66552,106798,190243
100027,18,11,28562,183,2284,
100027,2435,77023,1640,5801
100027,2380,82809,18874,50525,298,
100027,2175,7250,30857,86850,17630,
100027,10270,61269,106381,73440,82947,
100027,6873,799,191,45
100027,3906,2839,48,7345,4,
100027,2343,32124,191820,167011,117016,
100027,22815,764,314,806,420,
100027,2502,178352,162948,296,4526,
100027,14887,21571,10729,91850
100027,43,6634,131324,770
100027,178123,397,2661,88696,742,
100027,23113,1050,13,943,10290,
100027,5048,166479,2500,17,5328,
100027,9455,70,36,84,314,
100027,188949,16122,31425,205402,7251,
100027,6832,1293,28619,29579,6374,
100027,230,42,469,1952,208425,6
100027,132,399,155059,
100027,709,715,79949,6583
100027,146,12757,3155,79,6864,
100027,48514,57535,38026,32444,15079,
100027,1755,28618,6142,148712
100027,63365,208607,167165,7,92710,
100027,1166,6448,224774,2712,552,
100027,5278,78752,94994,61161,111063,
100027,156369,301,169689,120132,8739,
100027,7525,994,19670,127991,59811,
100027,9446,4549,473,84,66578,
100027,13281,93296,629,402,217134,
100027,220977,11,144995,
100027,58795,980,2441,13405,1219,
100027,474,203365,164879,19857,81772,
100027,6698,30838,124348,63318
100027,4740,25877,77,6005,32,
100027,10452,50485,31216,99128,490,
100027,26504,29621,1221,29471,1082,
100027,602,285,9376,56248,173,
100027,2878,546,19255,1278
100027,85831,141209,78870,362,47773,
100027,388,133,690,55,139295,
100027,147938,340,174477,137,23845,
100027,165761,43402,11070,113,2198,
100027,45889,34059,30748,
100027,38329,222851,2266,477
100027,28180,405,154,587
100027,16888,30508,4726,71935
100027,11334,2973,13627,84,16619,
100027,34240,43369,41521,362,477,
100027,25266,1006,29089,195543,200579,
100027,179109,29954,237,4,45939,4
100027,66,17116,17,
100027,168,349,17627,43026,91960,
100027,4575,176753,84580,71869,7931,
100027,35449,40263,41580,52820,9491,
100027,670,737,187952,7561
100027,329,117597,1194,37104
100027,10068,217907,213344,50043,12534,
100027,9265,19786,15383,9037,947,
100027,22617,27663,13680,9228,1834,
100027,11,161310,4059,38306,102422,
100027,146051,3009,1467,25
100027,63990,13961,229357,189155,128637,
100027,5313,48101,119753,484,192783,
100027,146,49828,141431,67,9577,
100027,17751,7463,9065,30272,10792,
100027,3247,136962,86354,8047,16743,
100027,53067,735,185890,219478,18,
100027,13086,229369,341,53784
100027,1666,105953,2123,63378,5313,
100027,709,3184,7,607
100027,6402,119809,24203,225942,35858,
100027,33,3448,1682,9813,125676,
100027,442,1246,199383,8095,15994,
100027,10294,55289,22,155376,19423,
100027,27476,18,643,6341,2,
100027,147340,200558,203,84937,6203,
100027,29440,15048,35250,56257,343,
100027,160258,95760,52211,6309,130458,
100027,219,1682,64738,216791,177,
100027,6189,197,137437,3351,32,
100027,59742,66768
100027,52719,59105,1432,5012
100027,2293,121307,389,24673,89466,
100027,186762,108729,219578,212255,64348,
100027,1120,6190,327,6218
100027,6447,2604,162951,2223
100027,3329,14229,113086,146096,3122,
100027,111010,4369,188916,49,151865,
100027,2,219236,2740,117,3469,
100027,3754,3798,215912,43905,485,52
100027,3797,171032,65931,
100027,3177,3078,13930,153130,116208,
100027,37523,172068,18,127,97114,
100027,1969,1090,1291,5,50290,
100027,54864,22885,76835,225003
100027,9004,17917,47795,
100027,59876,133579,9231,5164,23823,
100027,2144,127400,141661,187823,182712,
100027,72076,2550,25968,121608,134,
100027,27661,52,136329,8006
100027,96,60840,132422,
100027,138288,127656,124125,
100027,574,10057,5866,3832,89,
100027,116983,12811,172218,2693
100027,10547,32844,9948,105931,55821,
100027,126123,212011,171069,17071,2003,
100027,9612,671,146902,51632,210247,
100027,388,104157,3109,125,1476,632
100027,1397,84,854,12,79,
100027,229178,144577,6767,157837,156884,
100027,2273,126927,152888,104078
100027,11556,1381,1377,19973,33961,
100027,17869,128420,8474,12944,5298,
100027,393,56,9577,64205,15140,5108
100027,797,7646
100027,23013,203996,2380,
100027,42142,4702,493,6282
100027,220717,29003,109893,169705,123966,
100027,80233,113995,12937,74442,151,
100027,272,1075
100027,30347,9889,41711,275,10253,
100027,393,56,42,50128,52374,
100027,15142,13069,35419,1312,100597,
100027,10079,7507,13779,136015
100027,53751,33106,13546,25307,29003,
100027,697,20359,122860,8426,177639,
100027,99,3125,5336,3047
100027,58565,4425,189414,4508,13674,
100027,285,120440,183037,4623,376,
100027,229799,142540,151207,19907,226195,
100027,141,56,9051,37517,71165,923,67
100027,169311,59385,5693,3783,17183,
100027,29920,70462,9531,222490,53588,
100027,3502,615,141994,62054,27458,
100027,752,277,49,5598,179,
100027,285,21841,154273,7987,55553,
100027,13530,6154,17,6072,42912,
100027,6169,226,79518,1967,1262,
100027,34609,144960,3146,4745,3783,
100027,197,172602,44939,99,27,
100027,70648,188034,1175,27308
100027,8376,577,1376,655,166657,
100027,141,56,389,753,37,512
100027,6432,5652,3159,7466,4051,
100027,496,8612,792,87470,46974,
100027,53058,45506,47660,78220,19480,
100027,1175,315,192254,68203,3674,371
100027,123,588,58730,31298,4366,
100027,4380,41,895,255,7,
100027,1552,582,14951,27
100027,1244,129146,50119,40489
100027,1801,4023,585,1131,28802,
100027,1552,3692,84,1333,65,
100027,602,9376,856,89,3,
100027,644,504,118232,32987,13079,
100027,612,11,108,102
100027,733,204291,40679,1025,1796,
100027,61911,33,50502,30441,1177,
100027,1969,53,217002,14203,877,
100027,2670,140034,4002,
100027,55865,205957,71187,50585,6836,
100027,1681,14,65037,175941,17701,
100027,208555,139585,13735,222448,38832,
100027,60452,8137,3978,2286
100027,169,60538,9636,142203,29277,
100027,23295,7059,4947,207542,1427,
100027,34172,28,565,189839,176330,
100027,118418,1078,2042,30303,677,
100027,3006,182398,58908,336,62,
100027,668,45229,13108,
100027,1099,33,127,2766,15505,
100027,139131,140869,83,163522
100027,1208,1335,48034,55414,6497,
100027,3967,8378,148292,29,165,
100027,272,1978,193852,15998,41429,
100027,1590,48221,191014,8511,47709,
100027,78323,107242,12080,1353,16448,
100027,43762,222453,1620,51690,54371,
100027,2104,17,64446,130,255,
100027,2649,29280,50735,16152,215458,
100027,88,182479,28031,18856,541,
100027,995,10,1281,73161,8279,
100027,99,588,18,58,175,
100027,70,155194,19114,14392,173,
100027,1283,11600,7324,12148,3894,
100027,430,6,162534,78605,10587,
100027,2021,44014,4503,120070,2833,
100027,162607,206754,5729,135159,21792,
100027,562,221820,14588,33321,128661,
100027,210596,2096,5661,108490,7109,
100027,134001,226926,64745,222355,9851,
100027,102901,473,1042,1008,4312,
100027,9842,2987,3615,5137,3322,73571
100027,1433,102,61214,1905
100027,219139,140,231,947,649,
100027,27878,19040,202728,764,33241,
100027,92,169325,191061,10057,5866,
100027,178986,43421,8425,142381,96891,
100027,17903,1532,19762,140,13103,
100027,89491,13469,22,12315,1988,
100027,27167,39979,71015,134844
100027,496,13155,752,109,2291,
100027,468,3686,116,84,3704,
100027,2457,2133,2447,101430,176030,8762,1867
100027,53905,6544,10120,26647,176248,
100027,38124,12522,500,22039,4335,
100027,5358,3407,10496,180934
100027,198413,64016,167531,
100027,130358,219452,2672,9369,93,
100027,8682,3679,179133,93660
100027,166900,8253,177782,5942,16908,
100027,195323,132127,169841,2548,32838,
100027,28,708,5424,111,34035,
100027,4310,211859,33845,15
100027,12671,23215,13294,530
100027,763,55,6090,
100027,145,229,36177,10075
100027,97425,46829,96269,11145,1184,
100027,219,2,49,61560
100027,113352,48729,128774,83591,504,
100027,5374,140,14578,9358,172966,
100027,3345,21436,2,9585,3552,
100027,178873,27559,37792,15348,302,
100027,120089,6103,7181,50049,583,
100027,54593,31295,18178,125880,160646,
100027,141392,1246,442,
100027,13226,52282,44283,7939,90,
100027,131085,5364,100136,45422,206044,
100027,19601,11756,107437,160584,171742,
100027,14008,108,12085,45758,183,
100027,1527,3538,25819,48,23184,
100027,230,46563,552,6
100027,24202,213780,140039,12631,42346,
100027,202986,50803,1502,49738
100027,2159,18672,41838,6969,3517,
100027,6717,29423,40667,2,6,
100027,3719,1546,55030,
100027,108409,438,135674,12336,50309,
100027,1650,50518,722,84,93,
100027,275,7635,202,162036,7,
100027,966,1426,77920,119921,171749,
100027,765,33396,188899,6,2985,
100027,335,213740,72602,23061,159361,
100027,148,142,63,178979,195006,339,1059
100027,2678,115924,3996,754,5197,
100027,208867,12458,329,3243,173559,
100027,151,130875,2958,294,12,
100027,15528,152,116,84,116115,
100027,1407,15045,13076,212053,1935,
100027,1975,123702,312,118,1807,
100027,8618,47,2587,227,37795,
100027,134378,213951,9019,19996,3440,
100027,540,50527,248,
100027,10743,12053,18428,19544,25674,
100027,622,8618,7584,
100027,5500,3024,19097,6200,7990,
100027,192243,49794,43,3793,1131,
100027,135,14096,197684,3435,149649,
100027,99,19,243,84435
100027,540,79,7096,212415
100027,66,3742,162881,15665,919,
100027,6873,47954,151810,7427,1265,
100027,218649,147,56996,293
100027,7694,662,215998,31685,49,
100027,430,333,75951,1006,6439,
100027,6952,196,23983,2619,608,
100027,35458,1975,510,2138,150,
100027,3674,67160,100,303,5,
100027,112660,17671,89944,4
100027,230,6,9533,50071,5,
100027,1175,68153,44120,128503,58071,
100027,21975,13,404,190,2291,
100027,42554,25871,19725,
100027,188474,41,319,59870,157016,
100027,163545,1998,149227,16928,117942,
100027,16120,369,32,1018
100027,197,1975,27717,50823,653,
100027,2120,2393,1089,77,134640,
100027,168,29394,990,116,6464,
100027,16120,18300,194,369,607,
100027,393,56,6,73475,93,783
100027,63,46979,10814,14,410,
100027,421,778,12760,40262
100027,5955,105,1874,136,149,
100027,27458,9552,8522,2995
100027,37788,52,153,34813,10382,
100027,49364,5048,104876,187689,2147,
100027,152,84,12,127,662,
100027,19152,856,4367,45554,195989,
100027,11693,722,1308,
100027,143463,42955,133233,343,23126,
100027,10157,37099,11544,26353,55677,
100027,141,56,67,1730,1750,
100027,8331,2167,55185,85419,21359,
100027,60122,229512,119647,203332,27167,
100027,1937,14659,200624,2638,205255,
100027,109,3649,2906,23193,160824,
100027,122222,23404,9538,75040,20559,
100027,169,9005,655,207642,3919,
100027,16018,54543
100027,2167,50814,4369,19887,113176,
100027,149321,780,18390,140148,2638,
100027,393,56,31073,48938,204985,67
100027,3431,21610,31329,229891,193002,
100027,3447,9733,297,7946,27,
100027,55793,17527,2157,
100027,20,73251,49784,8314
100027,4581,112,88793,163137,137,
100027,11534,1877,114425,5409
100027,96,10415,16947,
100027,20079,43056,116138,18653,22633,
100027,5991,3741,23405,178784,163069,
100027,3370,16206,16828,6331,7617,
100027,152,722,26823,73989
100027,6754,6219,2,4708,50507,
100027,3906,2839,48,7345,4,
100027,227476,12082,1937,180049,148730,
100027,2319,5571,6754,25283,52405,
100027,13325,13835,43035,16927,62220,
100027,155931,233,7584,175,65834,
100027,3207,209737,218836,4,20454,
100027,36229,5827,109,37,577,
100027,18178,56385,178467,7608,140,
100027,364,61212,879,16413
100027,2396,476,473,84,51,
100027,392,103364
100027,19999,200291,1354,22,17486,
100027,66,198388,6,26,166565,
100027,6141,2630,58,99,81085,
100027,1208,1335,48034,55414,6497,
100027,10753,13956,99,308
100027,10124,127,26646,97365
100027,19864,102801,15762,22909,352,
100027,1325,26698,32092,450,133083,
100027,8339,23938,69702,15125,4310,
100027,229364,165,61983,1100,85,
100027,186,3764,13021,485
100027,1333,10067,12192,116090,4473,
100027,28335,
100027,95314,217059,13433,23041,1329,
100027,582,1317,266,3970
100027,36108,21888,47352,44420
100027,2604,6447,37736,146782
100027,336,1337,5895,
100027,150989,1552,3692,11768,22,
100027,168,700,15,102402,34986,
100027,153114,9665,136535,184934,39163,
100027,118,84,113307,133042,941,
100027,938,27181,197969,2,131,
100027,179674,135,174216,127929,5172,
100027,14230,1333,101560,20,5301,
100027,2308,168279,6593,2994,6470,
100027,149576,32,819,1975
100027,7267,4,162164,136847,4966,
100027,1206,179258,13,1988
100027,15872,121,30617,5593,4,
100027,63,7813,198236,6,5,
100027,20454,142818,1312,1004,68439,
100027,63,170047,3079,2712,79,
100027,765,2047,1442,45997,101897,
100027,16752,203,84,
100027,159573,203,473,22
100027,51691,161835,11441,27814,196088,
100027,16068,114973,29250,146150,192067,
100027,18517,119,10923,52132,23077,
100027,21375,150946,154,4568,42267,
100027,32472,84,27030,129619,1177,
100027,4298,3832,12116,33,1057,
100027,31928,9733,62,9842
100027,4687,76852,119627,17459,2,
100027,3253,13545,205,712,77,
100027,9006,29101,13,175
100027,53383,5839,1809,4688
100027,1629,691,28215,154,17,
100027,951,59759,117665,2,994,
100027,11409,207457,9730,51191,27,
100027,999,623,255,19172,3290,
100027,765,117638,3951,3184,396,
100027,206026,227691,133655,6326,110479,
100027,53453,160996
100027,119931,4870,10862,
100027,709,32862,26,8457
100027,22434,5892,5,10778,1313,
100027,99098,178705,783,4677
100027,49921,137234,274,60101,22434,
100027,124084,202676,151155,116,168,
100027,167448,130695,146177,24653,68123,
100027,2104,607,2760,147,20481,
100027,709,3951,17,175,1775,
100027,125,7,2396,53830,315,
100027,443,2327,37082,105969,201517,
100027,38179,1370,115622,
100027,285,442,49523,
100027,434,233,2910,93391,31308,
100027,5606,219,97222,126390
100027,709,3079,248,20854,79,
100027,3188,9762,2412,33537,135,
100027,41755,562,68641,117
100027,196,29136,65487,135218,4,
100027,225221,3941,6031,19102,10373,
100027,21840,725,4032,654
100027,66311,31586,28978,28242,5819,
100027,20552,54830,13142,20219,56100,
100027,148,142,63,28384,512,1424,2472
100027,110115,151795,1,171899,4032,
100027,219,117375,1682,2
100027,148,142,63,100,189677,
100027,91,106598,183787,3255,27373,
100027,21508,10718,1554,162121,24967,
100027,118,371,87,204030,17168,
100027,11316,53307,94814,3594,13701,
100027,147161,164461,196516,149528
100027,26545,40156,5302,24,1075,
100027,30,1272,734,25990,1747,
100027,130580,272,8366,149758,8293,
100027,274,125060,3658,74179,8114,
100027,5433,782,589,15440,77162,
100027,129,79292,61435,3339,8929,
100027,209560,65801,180207,4356,399,
100027,10126,59033
100027,269,4700,175,337,90053,
100027,57,17,12,33842
100027,27180,4552,30466,18736,120273,
100027,100231,87444,173778,47035,37722,
100027,218964,70328,146474,129808
100027,43872,178973,98,1350,1179,
100027,12607,193872,139604,100,5,
100027,14342,911,80755,170713,194414,
100027,3749,115,502,26,331,
100027,47086,1422,111873,1042,5123,
100027,54939,979,16850,626,212752,
100027,104567,26759,29694,
100027,5288,745,19526,131944,1636,
100027,9986,21058,63002,4340,315,
100027,7641,1003,186665,31721,7795,
100027,4011,8662,194554,5415
100027,5606,219,2315,655
100027,22572,4953,214839,126127,145154,
100027,104254,7473,976,11259,33572,
100027,15872,121,30617,5593,4,
100027,193830,144012,2103,54949,3774,
100027,16059,1237,21673,55
100027,119308,52368,179518,997,9,
100027,54545,477,228903,3753,1944,
100027,139,38,75621,33918,8630,11210
100027,5441,2672,662,1354,13,
100027,14652,58796,99643,29474,88527,192936
100027,22433,8610,158533,3589,544,
100027,27504,122186,37480,57531,10046,
100027,199910,24,66377,592,8583,
100027,1202,7377,11452,1
100027,137927,1304,109852,238,2618,
100027,154,113,1512,131372,3156,
100027,285,3448,3140,
100027,28564,217450,353,23643,43021,
100027,79,18726,55,41909,389,
100027,78250,98294,17053,1801,187757,
100027,29988,81109,37983,241,75594,
100027,8665,12922,46085,18172,9235,
